0,0.314
2.35e-07,0.314
6.87e-07,0.314
1.16e-06,0.314
1.65e-06,0.314
2.17e-06,0.314
2.71e-06,0.314
3.28e-06,0.314
3.89e-06,0.314
4.53e-06,0.314
5.21e-06,0.314
5.94e-06,0.314
6.72e-06,0.314
7.57e-06,0.314
8.48e-06,0.314
9.48e-06,0.314
1.06e-05,0.314
1.18e-05,0.314
1.32e-05,0.314
1.47e-05,0.314
1.66e-05,0.314
1.87e-05,0.314
2.14e-05,0.314
2.48e-05,0.314
2.94e-05,0.314
3.66e-05,0.314
5.02e-05,0.314
9.9e-05,0.314
0.000291,0.314
0.000567,0.314
0.000912,0.314
0.00132,0.314
0.00178,0.314
0.00229,0.314
0.00282,0.315
0.00337,0.315
0.00394,0.315
0.00454,0.315
0.00515,0.315
0.00578,0.316
0.00645,0.316
0.00714,0.316
0.00787,0.317
0.00864,0.317
0.00946,0.318
0.0103,0.318
0.0113,0.319
0.0123,0.32
0.0135,0.321
0.0147,0.322
0.016,0.324
0.0174,0.325
0.0188,0.327
0.0204,0.328
0.022,0.33
0.0238,0.332
0.0257,0.335
0.0279,0.337
0.0303,0.341
0.0328,0.344
0.0356,0.348
0.0387,0.352
0.0421,0.356
0.0459,0.361
0.0505,0.368
0.0557,0.374
0.0609,0.382
0.0662,0.389
0.0717,0.396
0.0774,0.404
0.0832,0.412
0.0893,0.42
0.0958,0.429
0.103,0.438
0.11,0.448
0.118,0.459
0.127,0.471
0.137,0.484
0.147,0.498
0.159,0.514
0.171,0.531
0.185,0.549
0.199,0.568
0.213,0.587
0.226,0.605
0.238,0.621
0.25,0.637
0.26,0.651
0.27,0.664
0.28,0.677
0.289,0.688
0.297,0.7
0.306,0.711
0.314,0.721
0.321,0.731
0.329,0.741
0.336,0.75
0.343,0.759
0.349,0.767
0.356,0.775
0.362,0.783
0.368,0.79
0.374,0.797
0.38,0.804
0.386,0.811
0.391,0.818
0.397,0.824
0.403,0.83
0.408,0.836
0.414,0.842
0.419,0.848
0.425,0.854
0.43,0.859
0.435,0.865
0.441,0.87
0.446,0.876
0.452,0.881
0.457,0.886
0.463,0.891
0.469,0.896
0.474,0.901
0.48,0.906
0.486,0.911
0.492,0.915
0.498,0.92
0.504,0.924
0.511,0.929
