0,0
2.35e-07,8.26e-10
6.87e-07,6.75e-09
1.16e-06,1.84e-08
1.65e-06,3.58e-08
2.17e-06,5.89e-08
2.71e-06,8.8e-08
3.28e-06,1.23e-07
3.89e-06,1.64e-07
4.53e-06,2.12e-07
5.21e-06,2.66e-07
5.94e-06,3.28e-07
6.72e-06,3.97e-07
7.57e-06,4.75e-07
8.48e-06,5.62e-07
9.48e-06,6.59e-07
1.06e-05,7.68e-07
1.18e-05,8.92e-07
1.32e-05,1.03e-06
1.47e-05,1.19e-06
1.66e-05,1.38e-06
1.87e-05,1.61e-06
2.14e-05,1.89e-06
2.48e-05,2.24e-06
2.94e-05,2.73e-06
3.66e-05,3.48e-06
5.02e-05,4.9e-06
9.9e-05,9.99e-06
0.000291,2.97e-05
0.000567,5.72e-05
0.000912,9.04e-05
0.00132,0.000128
0.00178,0.000168
0.00229,0.000209
0.00282,0.000249
0.00337,0.000288
0.00394,0.000324
0.00454,0.000359
0.00515,0.000392
0.00578,0.000423
0.00645,0.000451
0.00714,0.000477
0.00787,0.000501
0.00864,0.000522
0.00946,0.000541
0.0103,0.000556
0.0113,0.000569
0.0123,0.000577
0.0135,0.00058
0.0147,0.000578
0.016,0.000571
0.0174,0.000558
0.0188,0.000538
0.0204,0.000513
0.022,0.00048
0.0238,0.000441
0.0257,0.000395
0.0279,0.00034
0.0303,0.000275
0.0328,0.000202
0.0356,0.000122
0.0387,3.18e-05
0.0421,-6.93e-05
0.0459,-0.000185
0.0505,-0.00032
0.0557,-0.000472
0.0609,-0.000624
0.0662,-0.000778
0.0717,-0.000934
0.0774,-0.00109
0.0832,-0.00126
0.0893,-0.00142
0.0958,-0.0016
0.103,-0.00178
0.11,-0.00198
0.118,-0.00218
0.127,-0.00241
0.137,-0.00265
0.147,-0.00291
0.159,-0.00318
0.171,-0.00347
0.185,-0.00377
0.199,-0.00408
0.213,-0.00438
0.226,-0.00466
0.238,-0.00491
0.25,-0.00513
0.26,-0.00534
0.27,-0.00553
0.28,-0.00571
0.289,-0.00587
0.297,-0.00603
0.306,-0.00618
0.314,-0.00633
0.321,-0.00647
0.329,-0.0066
0.336,-0.00672
0.343,-0.00684
0.349,-0.00695
0.356,-0.00706
0.362,-0.00716
0.368,-0.00727
0.374,-0.00736
0.38,-0.00746
0.386,-0.00755
0.391,-0.00765
0.397,-0.00773
0.403,-0.00782
0.408,-0.00791
0.414,-0.00799
0.419,-0.00808
0.425,-0.00816
0.43,-0.00825
0.435,-0.00833
0.441,-0.00841
0.446,-0.00849
0.452,-0.00857
0.457,-0.00865
0.463,-0.00874
0.469,-0.00882
0.474,-0.0089
0.48,-0.00898
0.486,-0.00906
0.492,-0.00915
0.498,-0.00923
0.504,-0.00932
0.511,-0.0094
0.517,-0.00949
0.524,-0.00958
0.531,-0.00967
0.538,-0.00977
0.546,-0.00986
0.554,-0.00996
0.562,-0.0101
0.571,-0.0102
0.58,-0.0103
0.589,-0.0104
0.6,-0.0105
0.611,-0.0106
0.623,-0.0108
0.636,-0.0109
0.651,-0.0111
0.667,-0.0112
